5.,-0.4653551013263927,-0.6618693122922645,-0.8784945351783754
5.03469594595001,-0.46547961234304797,-0.6617196827588343,-0.8782954054931457
5.069632653633092,-0.4655893510706546,-0.6615573806438273,-0.8780840980051163
5.1048117937404625,-0.46568470120666045,-0.6613827527271626,-0.877860956774438
5.1402350485565815,-0.46576604644851355,-0.6611961457887602,-0.8776263258612605
5.1759041120395946,-0.4658337704936618,-0.6609979066085393,-0.8773805493257343
5.2118206899023445,-0.4658882570395531,-0.6607883819664195,-0.8771239712280093
5.247986499693943,-0.4659298897836354,-0.6605679186423203,-0.8768569356282357
5.284403270881897,-0.4659590524233566,-0.6603368634161613,-0.8765797865865639
5.32107274493481,-0.46597612865616467,-0.660095563067862,-0.8762928681631437
5.357996675405675,-0.4659815021795075,-0.6598443643773418,-0.8759965244181254
5.3951768280157175,-0.4659755566908331,-0.6595836141245204,-0.8756910994116592
5.432614980738831,-0.4659586758875893,-0.6593136590893173,-0.8753769372038953
5.470312923886616,-0.46593124346722403,-0.6590348460516517,-0.8750543818549837
5.50827246019398,-0.4658936431271853,-0.6587475217914437,-0.8747237774250746
5.546495404905342,-0.46584625856492096,-0.6584520330886123,-0.8743854679743183
5.584983585861456,-0.465789473477879,-0.6581487267230772,-0.8740397975628648
5.623738843586804,-0.4657236715635073,-0.657837949474758,-0.8736871102508642
5.662763031377615,-0.4656492365192539,-0.6575200481235742,-0.8733277500984669
5.702058015390492,-0.46556655204256653,-0.6571953694494453,-0.8729620611658229
5.7416256747316545,-0.46547600183089327,-0.6568642602322908,-0.8725903875130823
5.781467901546789,-0.46537796958168204,-0.65652706725203,-0.8722130732003954
5.8215866011115445,-0.4652728389923807,-0.6561841372885829,-0.8718304622879122
5.861983691922638,-0.46516099376043724,-0.6558358171218687,-0.871442898835783
5.902661105789596,-0.4650428175832995,-0.6554824535318069,-0.8710507269041577
5.943620787927136,-0.4649186941584156,-0.6551243932983172,-0.8706542905531869
5.984864697048189,-0.4647890071832332,-0.654761983201319,-0.8702539338430204
6.026394805457571,-0.4646541403552005,-0.6543955700207317,-0.8698500008338085
6.068213099146285,-0.4645144773717652,-0.654025500536475,-0.8694428355857012
6.110321577886507,-0.4643704019303753,-0.6536521215284685,-0.8690327821588489
6.152722255327213,-0.46422229772847884,-0.6532757797766315,-0.8686201846134015
6.195417159090464,-0.4640705484635237,-0.6528968220608837,-0.8682053870095093
6.238408330868376,-0.4639155378329577,-0.6525155951611445,-0.8677887334073225
6.281697826520757,-0.4637576495342289,-0.6521324458573335,-0.8673705678669912
6.325287716173408,-0.4635972672647851,-0.6517477209293703,-0.8669512344486655
6.369180084317129,-0.4634347747220744,-0.6513617671571741,-0.8665310772124957
6.413377029907398,-0.4632705556035446,-0.6509749313206646,-0.8661104402186317
6.457880666464738,-0.4631049936066436,-0.6505875601997615,-0.8656896675272239
6.502693122175794,-0.4629384724288194,-0.6502000005743841,-0.8652691031984223
6.547816539995094,-0.46277137576752,-0.649812599224452,-0.8648490912923772
6.593253077747544,-0.46260408732019315,-0.6494257029298847,-0.8644299758692385
6.6390049082315965,-0.4624369907842869,-0.6490396584706016,-0.8640121009891568
6.685074219323165,-0.46227046985724923,-0.6486548126265226,-0.8635958107122819
6.731463214080254,-0.46210490823652794,-0.6482715121775668,-0.8631814490987639
6.778174110848296,-0.461940689619571,-0.647890103903654,-0.8627693602087533
6.825209143366245,-0.46177819770382633,-0.6475109345847034,-0.8623598881023999
6.872570560873392,-0.46161781618674197,-0.6471343510006349,-0.8619533768398541
6.920260628216931,-0.4614599287657657,-0.6467606999313678,-0.8615501704812659
6.96828162596025,-0.4613077112779841,-0.6463929149504051,-0.8611531957074401
7.016635850492,-0.4611871137193817,-0.6460550288797589,-0.8607864444110875
7.065325614135916,-0.46106925218072703,-0.6457202733593622,-0.8604231892536098
7.114353245261372,-0.460954080473422,-0.6453885968987723,-0.8600633766672712
7.163721088394743,-0.4608415524088683,-0.6450599480075461,-0.8597069530843359
7.2134315043315205,-0.4607316217984677,-0.6447342751952408,-0.859353864937068
7.2634868702491975,-0.4606242424536221,-0.6444115269714136,-0.8590040586577316
7.31388957982095,-0.4605193681857331,-0.6440916518456214,-0.8586574806785909
7.364642043330111,-0.46041695280620254,-0.6437745983274213,-0.8583140774319102
7.415746687785421,-0.46031695012643215,-0.6434603149263705,-0.8579737953499535
7.467205957037095,-0.46021931395782373,-0.643148750152026,-0.8576365808649851
7.519022311893683,-0.4601239981117791,-0.6428398525139449,-0.857302380409269
7.57119823023976,-0.46003095639970004,-0.6425335705216844,-0.8569711404150695
